5 3
6 4
7 4
8 3
9 3
10 5
11 5
12 5
13 5
14 5
15 7
16 5
17 6
18 6
19 7
20 8
21 7
22 8
23 8
24 8
25 9
26 8
27 9
28 7
29 9
30 9
31 9
32 10
33 11
34 11
35 10
36 11
37 10
38 11
39 11
40 12
