500 2.91953e-07
1000 3.4421e-07
1500 3.51787e-07
2000 2.95959e-07
2500 2.92097e-07
3000 2.92566e-07
3500 3.43858e-07
4000 3.43528e-07
4500 2.96894e-07
5000 3.47185e-07
